,mean,MCSE,q10,q50,q90,ESS,Rhat
"ypred[871,1]",0.00144383,0.041045077,-0.089668264,0.001909072,0.08722258,19401.86757,0.999918968
"ypred[872,1]",0.002370681,0.041313797,-0.087561611,0.002432078,0.088542242,19933.82566,0.999968041
"ypred[873,1]",0.002043582,0.040888386,-0.086283004,0.002256832,0.08997491,20071.26802,1.000098003
"ypred[874,1]",0.001691387,0.041053258,-0.087508828,0.00188793,0.087908828,19129.45481,1.000128963
"ypred[875,1]",0.002198087,0.040782154,-0.084538893,0.001902455,0.089181889,19225.93527,1.000093968
"ypred[876,1]",0.002320785,0.041169064,-0.08705044,0.002338568,0.091307766,19427.08148,0.999950127
"ypred[877,1]",0.001307805,0.041117819,-0.090008397,0.001609975,0.087554915,19870.42682,0.99990642
"ypred[878,1]",0.002187938,0.040424454,-0.085458424,0.002099343,0.088130281,19757.51232,1.000025943
"ypred[879,1]",0.002248668,0.040444853,-0.084402552,0.001998146,0.089321741,19748.97123,0.999863609
"ypred[880,1]",0.002091582,0.040779818,-0.086204921,0.002277347,0.088374073,20452.43289,1.000014491
"ypred[881,1]",0.002135074,0.04112338,-0.087320129,0.002480876,0.089039725,19602.75213,1.000200646
"ypred[882,1]",0.001731444,0.040504013,-0.084723122,0.001948335,0.087703781,20345.86242,0.999912475
"ypred[883,1]",0.002222,0.040973999,-0.084992789,0.002326095,0.089964587,19459.83191,0.999988848
"ypred[884,1]",0.002031458,0.040494859,-0.085467755,0.002039876,0.087989013,20072.18063,1.000123538
"ypred[885,1]",0.001566705,0.040361954,-0.08506542,0.001892505,0.085687627,20977.9774,1.000081135
"ypred[886,1]",0.002267614,0.041283799,-0.088091235,0.00247138,0.089217931,19757.04881,1.000273481
"ypred[887,1]",0.002592126,0.041238073,-0.086246628,0.002410508,0.092484701,20271.49382,1.000011176
"ypred[888,1]",0.001908799,0.040987324,-0.086043364,0.001624247,0.091357494,20248.14312,0.999877013
"ypred[889,1]",0.001838247,0.040624662,-0.085340562,0.001966123,0.088151089,19354.14804,0.999997599
"ypred[890,1]",0.00216648,0.040440641,-0.086228156,0.00218528,0.087752683,19349.1346,0.99985701
"ypred[891,1]",0.002096636,0.040718403,-0.086510392,0.002172903,0.088191586,19612.90806,0.999955146
"ypred[892,1]",0.002400787,0.041273714,-0.08525719,0.002170393,0.09285612,19947.71229,0.999932929
"ypred[893,1]",0.001977,0.041015458,-0.088118077,0.002167135,0.090716834,19723.16039,1.0000772
"ypred[894,1]",0.00202312,0.040772795,-0.085343659,0.002311031,0.089287411,20004.67153,0.999943274
"ypred[895,1]",0.001721422,0.040449249,-0.084743758,0.002031926,0.085446594,20242.25963,0.99997572
"ypred[896,1]",0.002174529,0.040406307,-0.083513662,0.002274582,0.086241845,19001.82846,1.000038974
"ypred[897,1]",0.001872124,0.041390001,-0.088541074,0.002090014,0.088589075,19726.52637,1.000080107
"ypred[898,1]",0.001743692,0.041266539,-0.087887644,0.002022023,0.089455985,20162.16778,0.999969621
"ypred[899,1]",0.001623371,0.040954915,-0.086294173,0.001818423,0.087827288,19274.17207,1.000195154
"ypred[900,1]",0.001800404,0.040855934,-0.088111306,0.002172713,0.086880684,19675.54544,0.999982092
"ypred[901,1]",0.002116045,0.040471475,-0.084332628,0.002163133,0.087749771,19688.1038,0.999894599
"ypred[902,1]",0.001573879,0.040947549,-0.089452075,0.00222899,0.087959882,19765.65141,0.999886773
"ypred[903,1]",0.001946713,0.041155038,-0.08665804,0.001878871,0.091283213,19449.68502,1.000383445
"ypred[904,1]",0.001843167,0.040687955,-0.086777505,0.002260057,0.086955076,19576.20786,0.999907204
"ypred[905,1]",0.00151827,0.040607679,-0.08630384,0.001585093,0.086653003,19519.46663,1.0002111
"ypred[906,1]",0.001876457,0.040829407,-0.085934036,0.002210194,0.086734309,19789.22655,0.999959904
"ypred[907,1]",0.001628745,0.040923192,-0.088415106,0.002072298,0.088207859,19528.7852,0.99989447
"ypred[908,1]",0.002379431,0.040727847,-0.084802735,0.00241596,0.089871672,20002.29487,0.999940307
"ypred[909,1]",0.002006294,0.041035276,-0.085986125,0.002091243,0.088792822,19687.77341,0.99996519
"ypred[910,1]",0.001681152,0.041419234,-0.087888977,0.002012566,0.088229651,19752.37068,0.999923634
"ypred[911,1]",0.001711774,0.040530702,-0.086071456,0.002364561,0.087232341,19888.36016,0.99991448
"ypred[912,1]",0.001768236,0.040911449,-0.086981104,0.002269769,0.087460464,19939.88791,1.000021729
"ypred[913,1]",0.001610293,0.041415156,-0.08835764,0.001476103,0.089508704,19560.84855,0.999940345
"ypred[914,1]",0.001767044,0.0406901,-0.085074253,0.001824453,0.086949805,19643.93793,0.999938802
"ypred[915,1]",0.001866784,0.041376173,-0.087969007,0.002244375,0.090140469,20246.54018,0.999903244
"ypred[916,1]",0.001763985,0.04090988,-0.087958695,0.001926945,0.088871576,19549.8725,0.99997193
"ypred[917,1]",0.001673754,0.040475561,-0.087029338,0.002003489,0.086853538,19568.33787,0.999929236
"ypred[918,1]",0.002156937,0.040733934,-0.085731194,0.002366549,0.087467087,19749.592,0.999993846
"ypred[919,1]",0.002112615,0.041276123,-0.089025193,0.002522927,0.089668317,20255.80472,0.999875699
"ypred[920,1]",0.001960745,0.040572591,-0.087130754,0.002482195,0.087192868,20303.28308,0.999987865
"ypred[921,1]",0.002444054,0.040593984,-0.083776099,0.002095855,0.08828574,20251.13596,0.999948818
"ypred[922,1]",0.00215056,0.040472126,-0.084920333,0.002036273,0.087658954,19875.25338,0.999994199
"ypred[923,1]",0.002094034,0.040943247,-0.086925297,0.002468707,0.089920042,19845.61013,0.999932433
"ypred[924,1]",0.001904794,0.040771026,-0.085836927,0.002052517,0.087535778,20067.61023,1.000013695
"ypred[925,1]",0.001515092,0.040995585,-0.085987781,0.001697856,0.088349791,20311.06475,0.999999869
"ypred[926,1]",0.00183402,0.040419802,-0.085611408,0.001919833,0.088365384,20385.13254,0.999994776
"ypred[927,1]",0.002475238,0.040964268,-0.086382407,0.002389547,0.089023951,19021.01241,1.00004343
"ypred[928,1]",0.002745529,0.041166974,-0.084624823,0.00231668,0.092179755,19833.0497,1.000066069
"ypred[929,1]",0.002096581,0.041195847,-0.087609145,0.002257174,0.089711723,20051.87923,0.999917232
"ypred[930,1]",0.002271897,0.040655833,-0.085877108,0.002571416,0.087957675,19477.76266,0.999969385
"ypred[931,1]",0.002104389,0.041053191,-0.085842577,0.002279272,0.089819586,19645.03602,0.999899779
"ypred[932,1]",0.00199417,0.040571378,-0.086207489,0.002566525,0.086069199,19594.45284,0.999963958
"ypred[933,1]",0.002000682,0.040939187,-0.087235598,0.002165506,0.087477654,20327.26777,1.000042126
"ypred[934,1]",0.001717725,0.040748978,-0.08704733,0.002149784,0.086735444,18537.89507,1.000024241
"ypred[935,1]",0.002290827,0.040478702,-0.084689132,0.002389127,0.089600765,20021.28444,0.999839805
"ypred[936,1]",0.002531607,0.040791309,-0.085740343,0.00250725,0.08884694,20104.05373,0.999895915
"ypred[937,1]",0.002084931,0.040641625,-0.086055882,0.002198653,0.088397913,19255.86829,0.999971871
"ypred[938,1]",0.002023208,0.040556108,-0.08571613,0.002640347,0.088392843,19809.10687,1.000024227
"ypred[939,1]",0.00160956,0.040262975,-0.085730989,0.0014897,0.087230323,20281.57763,1.000059516
"ypred[940,1]",0.002164117,0.041024844,-0.086213045,0.002185158,0.09098883,19879.42769,0.999976789
"ypred[941,1]",0.002388051,0.040088077,-0.084515559,0.002718289,0.086827613,20292.60384,1.000015321
"ypred[942,1]",0.0019088,0.040903279,-0.085014376,0.0021902,0.088881652,19854.03825,1.000110298
"ypred[943,1]",0.002224636,0.040794994,-0.08597087,0.002732782,0.089557301,20367.69107,0.999972961
"ypred[944,1]",0.002130072,0.040601259,-0.085513533,0.002217241,0.088204897,19908.80726,0.999893496
"ypred[945,1]",0.002321001,0.040485286,-0.083168011,0.002209199,0.089948922,19597.24698,0.999930731
"ypred[946,1]",0.001876932,0.040442981,-0.08505202,0.00178342,0.088380544,19512.60768,1.000088723
"ypred[947,1]",0.002514176,0.040635818,-0.083464992,0.002536515,0.089455704,19396.32642,0.999973442
"ypred[948,1]",0.002033848,0.040307311,-0.085251214,0.001979242,0.08586267,18906.51471,1.000172115
"ypred[949,1]",0.00140598,0.040344058,-0.084560958,0.001822132,0.08481033,19823.07072,0.999985229
"ypred[950,1]",0.00257035,0.040893598,-0.086106594,0.002816667,0.090909383,20275.49984,1.000196447
"ypred[951,1]",0.001726841,0.041389428,-0.086276695,0.001883779,0.089232099,19660.66731,0.999935288
"ypred[952,1]",0.001968684,0.039727323,-0.084006863,0.002253616,0.08665754,19654.546,0.999971847
"ypred[953,1]",0.001910663,0.040546038,-0.08424136,0.002067818,0.086755179,19962.10661,0.99988619
"ypred[954,1]",0.002178846,0.040939509,-0.086554454,0.002396475,0.089800685,19791.54414,1.000081055
"ypred[955,1]",0.002433232,0.040136808,-0.084200992,0.002649342,0.087008247,20011.05886,1.000285106
"ypred[956,1]",0.002169786,0.040958228,-0.088165392,0.002744735,0.088383865,19022.97946,1.000101147
"ypred[957,1]",0.002062168,0.040841644,-0.085427383,0.002314058,0.089593549,19948.32956,1.000005209
"ypred[958,1]",0.001864696,0.040578853,-0.086489713,0.002278584,0.08846895,19109.93023,0.999988325
"ypred[959,1]",0.001823281,0.040990655,-0.08719537,0.002059873,0.08852591,19908.95552,0.999999174
"ypred[960,1]",0.001773944,0.041014699,-0.086175248,0.001733434,0.090050603,19500.59397,0.999863627
"ypred[961,1]",0.001746641,0.04068702,-0.086521115,0.002103727,0.087286471,19225.64755,1.000010313
"ypred[962,1]",0.00242954,0.040867222,-0.086118889,0.002474786,0.090608324,19793.05097,0.999907115
"ypred[963,1]",0.001742138,0.04081589,-0.087126951,0.002487777,0.088015612,19940.54227,1.000253106
"ypred[964,1]",0.001719858,0.040806714,-0.085865404,0.002084718,0.087492176,20096.83362,1.000227439
"ypred[965,1]",0.001958265,0.041116278,-0.086526773,0.002075656,0.090041514,19233.91574,1.000097979
"ypred[966,1]",0.002130891,0.041443414,-0.087775748,0.002430869,0.0895277,20206.14759,0.999966575
"ypred[967,1]",0.001992861,0.040764567,-0.085892693,0.002221877,0.089212362,19973.19797,0.999959833
"ypred[968,1]",0.001729313,0.040766487,-0.086038139,0.001721149,0.089349433,20184.42431,1.000076325
"ypred[969,1]",0.002450958,0.041649739,-0.085957991,0.002435905,0.091803539,18561.36408,1.000044369
"ypred[970,1]",0.001863134,0.041264613,-0.086186311,0.002396873,0.087991907,19990.01269,0.999889875
"ypred[971,1]",0.001898695,0.041031054,-0.087650946,0.002284935,0.089962984,19849.66419,1.000180813
"ypred[972,1]",0.001925513,0.040504965,-0.084649928,0.001843674,0.08878539,19766.56688,0.999975905
"ypred[973,1]",0.001660414,0.040551466,-0.086979418,0.002208395,0.085857715,20357.75247,1.000047679
"ypred[974,1]",0.001937242,0.040860345,-0.085967649,0.002063766,0.089896403,20072.42836,0.999895192
"ypred[975,1]",0.001897607,0.040595328,-0.086922045,0.002106804,0.088262828,20024.93949,0.999852034
"ypred[976,1]",0.002350583,0.040853147,-0.086111786,0.002493504,0.088103586,19141.08208,0.999972832
"ypred[977,1]",0.001388554,0.040589106,-0.085631197,0.001858887,0.086587028,19693.43146,0.999936819
"ypred[978,1]",0.001621724,0.040660536,-0.088656145,0.002208663,0.085708872,19982.2076,0.999865813
"ypred[979,1]",0.002065314,0.040587452,-0.085151325,0.002031928,0.086921375,20267.85783,1.00004897
"ypred[980,1]",0.002058051,0.040666764,-0.085818896,0.002327127,0.088869708,19849.74431,0.999957057
"ypred[981,1]",0.002432816,0.041229275,-0.087117677,0.002650498,0.087979568,19297.74221,0.999861124
"ypred[982,1]",0.001989343,0.040628242,-0.086637985,0.002143985,0.087338853,20825.40973,0.999958045
"ypred[983,1]",0.001964508,0.040892909,-0.088379083,0.002204187,0.086831253,19803.13498,1.000032184
"ypred[984,1]",0.001944357,0.041439742,-0.087910463,0.002065438,0.09107742,19996.1097,0.999842068
"ypred[985,1]",0.002212675,0.041177245,-0.087593551,0.002743854,0.090422934,19828.3415,1.000083484
"ypred[986,1]",0.002141191,0.040892353,-0.085924808,0.002107145,0.090195757,20466.77357,1.000294862
"ypred[987,1]",0.001622334,0.040866112,-0.087345065,0.001857723,0.087676031,20291.23081,1.000075222
"ypred[988,1]",0.00207009,0.041111099,-0.085721947,0.00219549,0.090114213,19698.07786,0.999893983
"ypred[989,1]",0.001653237,0.040710032,-0.086528419,0.00230626,0.087522953,19180.73868,0.999912396
"ypred[990,1]",0.001946821,0.04085429,-0.087758592,0.002232975,0.087486169,20383.68426,0.999981557
"ypred[991,1]",0.002739298,0.04074116,-0.086737568,0.002258302,0.092367858,20157.60968,0.999879253
"ypred[992,1]",0.001828242,0.041019239,-0.086256674,0.00161505,0.090257516,19722.31149,1.000139942
"ypred[993,1]",0.002157778,0.040851745,-0.086889356,0.002319564,0.091244172,19571.33208,0.999838792
"ypred[994,1]",0.001856544,0.040776177,-0.087030487,0.002315929,0.087895459,19864.28159,0.999912105
"ypred[995,1]",0.002048684,0.040748828,-0.085762454,0.002273452,0.08910286,20203.17147,1.000133188
"ypred[996,1]",0.001640359,0.040665501,-0.087770331,0.001858296,0.088524906,20180.9329,1.000171854
"ypred[997,1]",0.001873093,0.041028542,-0.087072296,0.002102243,0.089070464,20133.95282,0.999886425
"ypred[998,1]",0.001971438,0.041029806,-0.086828276,0.001880124,0.088205917,19655.97824,1.000002071
"ypred[999,1]",0.002012856,0.040667539,-0.085663356,0.00226552,0.090054117,20816.02091,0.999847962
"ypred[1000,1]",0.002443927,0.040698455,-0.085502947,0.002292374,0.088794837,19844.73314,0.999957625
"ypred[1001,1]",0.002042158,0.040887107,-0.083601235,0.002363007,0.089773746,19201.22171,0.999890293
"ypred[1002,1]",0.001741346,0.041213556,-0.086941523,0.002193797,0.090015686,19838.01943,0.999904643
"ypred[1003,1]",0.001657764,0.041310999,-0.089374676,0.002097868,0.090017105,20133.25741,0.999863582
"ypred[1004,1]",0.002093108,0.041034225,-0.083596619,0.002492627,0.089092315,20189.29902,0.999978894
"ypred[1005,1]",0.00213295,0.040954984,-0.086307502,0.002119093,0.089366597,19854.87304,1.00001702
"ypred[1006,1]",0.002084866,0.040736942,-0.086155832,0.002476627,0.087644921,19625.16119,0.999919959
"ypred[1007,1]",0.002078835,0.041201552,-0.087325265,0.002132676,0.089601749,20331.09364,1.000007391
"ypred[1008,1]",0.002067232,0.041020649,-0.085930932,0.002047155,0.090102419,19369.00044,0.99998253
"ypred[1009,1]",0.001942894,0.041022578,-0.086127873,0.001847632,0.089694969,20384.95277,0.999875206
"ypred[1010,1]",0.001918851,0.041484429,-0.08931667,0.002149802,0.089989081,20612.47644,0.999941829
"ypred[1011,1]",0.001740722,0.040789234,-0.086908344,0.001733297,0.09014847,20066.81394,0.99991831
"ypred[1012,1]",0.002187816,0.040977465,-0.086605899,0.002332288,0.090214209,19775.79868,0.999865844
"ypred[1013,1]",0.00203302,0.040894273,-0.087175016,0.002333456,0.088469163,20106.12603,1.000053569
"ypred[1014,1]",0.001513012,0.040731844,-0.087350556,0.001705279,0.087993281,20363.14954,0.999928247
"ypred[1015,1]",0.00207378,0.04142148,-0.085831616,0.002083466,0.090565752,20000.86367,0.999983305
"ypred[1016,1]",0.001918311,0.040980098,-0.085085843,0.00190127,0.088988805,19861.94091,1.000134971
"ypred[1017,1]",0.002182405,0.040600605,-0.085359675,0.002478934,0.087464636,19057.2381,0.99995122
"ypred[1018,1]",0.002469368,0.041024713,-0.087535034,0.002590418,0.090932325,20107.74037,0.99990967
"ypred[1019,1]",0.002003223,0.04062984,-0.085874574,0.002364955,0.089337873,19379.5741,0.999929278
"ypred[1020,1]",0.002141962,0.04138788,-0.087469825,0.002461065,0.091921413,19497.82974,0.999996132
"ypred[1021,1]",0.002079881,0.041397114,-0.088222214,0.001923548,0.091017869,20161.476,1.000140282
"ypred[1022,1]",0.001281634,0.040935278,-0.089240321,0.001734505,0.086651158,19980.89021,0.999912606
"ypred[1023,1]",0.001946772,0.041562803,-0.087462213,0.001990071,0.090139488,19650.955,0.999920654
"ypred[1024,1]",0.002196703,0.040105126,-0.083871533,0.002094692,0.087370788,19732.57423,1.00023915
"ypred[1025,1]",0.002053015,0.04064798,-0.085516928,0.002209772,0.08789847,19609.75421,0.99997689
"ypred[1026,1]",0.002103222,0.040933718,-0.085392175,0.001814809,0.09055951,19892.473,0.999921295
"ypred[1027,1]",0.002328467,0.041175464,-0.085949863,0.002394127,0.090043057,20201.54836,1.000010309
"ypred[1028,1]",0.001997863,0.041280695,-0.086442408,0.002072294,0.089659492,20302.59243,1.000054886
"ypred[1029,1]",0.002170973,0.041237323,-0.087220651,0.002431712,0.090282693,20137.07543,1.000020695
"ypred[1030,1]",0.00172247,0.041373454,-0.088082301,0.001668674,0.091827468,20140.4855,0.999843184
"ypred[1031,1]",0.001899979,0.040910262,-0.0866199,0.00195447,0.087514797,20098.15579,0.999920663
"ypred[1032,1]",0.001799279,0.040925416,-0.086885523,0.001970284,0.089472611,19096.40831,1.000008979
"ypred[1033,1]",0.001441907,0.041064977,-0.087792239,0.001860217,0.088943291,19797.57818,1.000099749
"ypred[1034,1]",0.00184815,0.041053306,-0.088220136,0.002132608,0.088060166,19402.00766,1.000066607
"ypred[1035,1]",0.002135657,0.040965601,-0.084799382,0.002259554,0.088396488,20218.49127,0.999967691
"ypred[1036,1]",0.002145551,0.041334347,-0.0873823,0.00229725,0.09025338,19552.96986,1.000016854
"ypred[1037,1]",0.001689437,0.041286532,-0.086844572,0.00189255,0.088693461,20255.22025,1.000108605
"ypred[1038,1]",0.001832721,0.040711453,-0.086350701,0.001949677,0.087636907,20224.21835,0.999944055
"ypred[1039,1]",0.002051768,0.041299373,-0.086923477,0.002463846,0.091464228,20055.70131,1.000226299
"ypred[1040,1]",0.002286457,0.040895299,-0.084859692,0.002380866,0.089819396,19809.02791,0.999933979
"ypred[1041,1]",0.001973279,0.041133711,-0.086331981,0.001984335,0.089289088,19803.79478,0.999929764
"ypred[1042,1]",0.001803592,0.040882603,-0.085753262,0.001908612,0.088796979,19733.93848,0.999983032
"ypred[1043,1]",0.00186191,0.040806508,-0.086590304,0.0021071,0.08861538,20248.16501,1.000127342
"ypred[1044,1]",0.002017086,0.041205325,-0.08502615,0.00201513,0.090947142,19714.95344,1.000034418
"ypred[1045,1]",0.001812132,0.041336428,-0.087191152,0.002226032,0.089029839,20037.11174,1.000122703
"ypred[1046,1]",0.002165587,0.041162165,-0.086339808,0.002293128,0.089718241,18716.65269,1.000004642
"ypred[1047,1]",0.001871834,0.04105384,-0.086620031,0.002165621,0.08911093,19856.79619,1.000058182
"ypred[1048,1]",0.001862049,0.041229426,-0.087952846,0.002234871,0.088779554,19947.25071,0.999939187
"ypred[1049,1]",0.001697923,0.041144569,-0.08807315,0.002122482,0.089440514,19893.00144,1.000220942
"ypred[1050,1]",0.001952325,0.040501803,-0.086679346,0.00211109,0.087381112,19938.93498,1.000073761
"ypred[1051,1]",0.001906671,0.041182832,-0.087824391,0.002031966,0.09009088,20004.08646,1.000136582
"ypred[1052,1]",0.002102685,0.040666533,-0.084344051,0.002104285,0.08899704,19666.43318,1.000199944
"ypred[1053,1]",0.002226899,0.04079571,-0.085099256,0.002273837,0.089866036,20240.90311,1.000002318
"ypred[1054,1]",0.002009317,0.040173492,-0.084330438,0.00220696,0.086598448,19235.18805,1.000158848
"ypred[1055,1]",0.001838883,0.040540874,-0.083708185,0.002066715,0.087710366,19532.04934,0.999924286
"ypred[1056,1]",0.002194637,0.040614288,-0.085166415,0.002277422,0.086632318,19542.15439,1.000079391
